region,type,symbol,name
Chile-Santiago,Equity,AAPL.SAN,"Apple Inc."
Chile-Santiago,Equity,AFPCAPITAL.SAN,"Administradora de Fondos de Pensiones Capital S.A."
Chile-Santiago,Equity,AGUAS-A.SAN,"Aguas Andinas S.A."
Chile-Santiago,Equity,BSANTANDER.SAN,"Banco Santander-Chile"
Chile-Santiago,Equity,CENCOSUD.SAN,"Cencosud S.A."
Chile-Santiago,Equity,CFIACDCC-A.SAN,"AMERIS CAP ADM"
Chile-Santiago,Equity,CFIACDCC-B.SAN,"AMERIS CAP ADM"
Chile-Santiago,Equity,CFIADAG-A.SAN,"LARRAIN VIAL ACT"
Chile-Santiago,Equity,CFIADPPF-E.SAN,"LARRAIN VIAL ACT"
Chile-Santiago,Equity,CFIAEA-E.SAN,"LARRAIN VIAL ACT"
Chile-Santiago,Equity,CFIAFESA.SAN,"LARRAIN VIAL ACT"
Chile-Santiago,Equity,CFIAFIIB-E.SAN,"LARRAIN VIAL ACT"
Chile-Santiago,Equity,CFIAGIID-E.SAN,"Fondo de Inversion Altamar Galdana Ventures II"
Chile-Santiago,Equity,CFIAMDDC-E.SAN,"AMERIS CAP ADM"
Chile-Santiago,Equity,CFIAMDVACA.SAN,"AMERIS CAP ADM"
Chile-Santiago,Equity,CFIBACHIN9.SAN,"BANCHILE ADMINISTR"
Chile-Santiago,Equity,CFIBCHDARG.SAN,"BANCHILE ADMINISTR"
Chile-Santiago,Equity,CFIBCHMPGB.SAN,"BANCHILE ADMINISTR"
Chile-Santiago,Equity,CFIBCHMPUS.SAN,"BANCHILE ADMINISTR"
Chile-Santiago,Equity,CFIBCHREN1.SAN,"BANCHILE ADMINISTR"
Chile-Santiago,Equity,CFIBTGCYFA.SAN,"BTG Pactual Credito Y Facturas Fondo De Inversion"
Chile-Santiago,Equity,CFIBTGEU.SAN,"BTG PACTUAL CHILE"
Chile-Santiago,Equity,CFIBTGLIG.SAN,"BTG Pactual Latam Investment Grade Fondo De Inversion"
Chile-Santiago,Equity,CFIBTGRCA.SAN,"BTG PACTUAL CHILE"
Chile-Santiago,Equity,CFIBTGRRA.SAN,"BTG PACTUAL CHILE"
Chile-Santiago,Equity,CFIDEU2A-E.SAN,"Volcomcapital Administradora General De Fondos SA -Volcomcapital Deuda II Fondo De Inversion Fund"
Chile-Santiago,Equity,CFIDHS1.SAN,"Fondo de Inversion Larrain Vial"
Chile-Santiago,Equity,CFIDHS2-A.SAN,"Fondo De Inversion Larrain Vial Deuda Con Subsidio Habitacional II"
Chile-Santiago,Equity,CFIRESURA1.SAN,"ADM GEN FD SURA"
Chile-Santiago,Equity,CFITACTI-A.SAN,"Sartor Administradora General de Fondos S.A. - Fondo De Inversion Sartor Tactico Fund"
Chile-Santiago,Equity,CFIXLCDA-E.SAN,"XLC ADM GEN FD SA"
Chile-Santiago,Equity,CFMDIVO.SAN,"ETF It Now S&P-CLX Chile Dividend UNICA"
Chile-Santiago,Equity,CFMITNIPSA.SAN,"ETF It Now S&P-CLX IPSA UNICA"
Chile-Santiago,Equity,CMPC.SAN,"Empresas CMPC S.A."
Chile-Santiago,Equity,CSCO.SAN,"Cisco Systems Inc."
Chile-Santiago,Equity,CUPRUM.SAN,"AFP Cuprum S.A."
Chile-Santiago,Equity,DUNCANFOX.SAN,"Duncan Fox S.A."
Chile-Santiago,Equity,EDELPA.SAN,"Envases del Pacifico S.A."
Chile-Santiago,Equity,ENJOY.SAN,"Enjoy S.A."
Chile-Santiago,Equity,EPERVA.SAN,"Empresa Pesquera Eperva S.A."
Chile-Santiago,Equity,ESSBIO-C.SAN,"Essbio S.A."
Chile-Santiago,Equity,ESVAL-C.SAN,"Esval S.A."
Chile-Santiago,Equity,EWJ.SAN,"iShares MSCI Japan ETF"
Chile-Santiago,Equity,EWPCL.SAN,"ISHARES INC"
Chile-Santiago,Equity,EWZCL.SAN,"ISHARES INC"
Chile-Santiago,Equity,EZU.SAN,"iShares MSCI Eurozone ETF"
Chile-Santiago,Equity,FALABE-OSA.SAN,"S A C I FALABELLA"
Chile-Santiago,Equity,FALABELLA.SAN,"S.A.C.I. Falabella"
Chile-Santiago,Equity,FB.SAN,"Facebook Inc."
Chile-Santiago,Equity,FCX.SAN,"Freeport-McMoRan Inc."
Chile-Santiago,Equity,GASCO.SAN,"Empresas Gasco S.A."
Chile-Santiago,Equity,GEX.SAN,"VanEck Vectors Global Alt Energy ETF"
Chile-Santiago,Equity,IAM.SAN,"Inversiones Aguas Metropolitanas S.A."
Chile-Santiago,Equity,IANSA.SAN,"Empresas Iansa S.A."
Chile-Santiago,Equity,INTC.SAN,"Intel Corporation"
Chile-Santiago,Equity,IYJ.SAN,"iShares US Industrials ETF"
Chile-Santiago,Equity,IYM.SAN,"iShares US Basic Materials ETF"
Chile-Santiago,Equity,IYW.SAN,"iShares US Technology ETF"
Chile-Santiago,Equity,LTM.SAN,"LATAM Airlines Group S.A."
Chile-Santiago,Equity,MO.SAN,"Altria Group Inc."
