region,type,symbol,name
Shenzhen,Equity,000010.SHZ,"Shenzhen Ecobeauty Co. Ltd."
Shenzhen,Equity,000030.SHZ,"FAWER Automotive Parts Limited Company"
Shenzhen,Equity,000031.SHZ,"COFCO Property (Group) Co. Ltd."
Shenzhen,Equity,000048.SHZ,"Shenzhen Kondarl (Group) Co. Ltd."
Shenzhen,Equity,000063.SHZ,"ZTE Corporation"
Shenzhen,Equity,000150.SHZ,"Yihua Healthcare Co. Ltd."
Shenzhen,Equity,000415.SHZ,"Bohai Leasing Co. Ltd."
Shenzhen,Equity,000418.SHZ,"Wuxi Little Swan Company Limited"
Shenzhen,Equity,000422.SHZ,"Hubei Yihua Chemical Industry Co. Ltd."
Shenzhen,Equity,000501.SHZ,"Wuhan Department Store Group Co. Ltd."
Shenzhen,Equity,000502.SHZ,"Lvjing Holding Co. Ltd."
Shenzhen,Equity,000514.SHZ,"Chongqing Yukaifa Co. Ltd."
Shenzhen,Equity,000526.SHZ,"Xiamen Unigroup Xue Co. Ltd."
Shenzhen,Equity,000528.SHZ,"Guangxi Liugong Machinery Co. Ltd."
Shenzhen,Equity,000532.SHZ,"Zhuhai Huajin Capital Co. Ltd."
Shenzhen,Equity,000561.SHZ,"Shaanxi Fenghuo Electronics Co. Ltd."
Shenzhen,Equity,000563.SHZ,"Shaanxi International Trust Co. Ltd.."
Shenzhen,Equity,000568.SHZ,"Luzhou Laojiao Co. Ltd."
Shenzhen,Equity,000582.SHZ,"Beibu Gulf Port Co. Ltd."
Shenzhen,Equity,000587.SHZ,"Jinzhou Cihang Group Co. Ltd."
Shenzhen,Equity,000596.SHZ,"Anhui Gujing Distillery Co. Ltd."
Shenzhen,Equity,000605.SHZ,"Bohai Water Industry Co. Ltd."
Shenzhen,Equity,000616.SHZ,"HNA Investment Group Co. Ltd."
Shenzhen,Equity,000617.SHZ,"CNPC Capital Company Limited"
Shenzhen,Equity,000633.SHZ,"Xinjiang Hejin Holding Co. Ltd."
Shenzhen,Equity,000637.SHZ,"Maoming Petro-Chemical Shihua Co. Ltd."
Shenzhen,Equity,000639.SHZ,"Xiwang Foodstuffs Co. Ltd.."
Shenzhen,Equity,000651.SHZ,"Gree Electric Appliances Inc. of Zhuhai"
Shenzhen,Equity,000652.SHZ,"Tianjin Teda Co. Ltd."
Shenzhen,Equity,000659.SHZ,"Zhuhai Zhongfu Enterprise Co. Ltd."
Shenzhen,Equity,000667.SHZ,"Myhome Real Estate Development Group Co. Ltd."
