region,type,symbol,name
India-NSE,Equity,AAKASH-SM.NSE,"AAKASH EXPLORATION"
India-NSE,Equity,AAVAS.NSE,"Aavas Financiers Limited"
India-NSE,Equity,ABFRL.NSE,"Aditya Birla Fashion and Retail Limited"
India-NSE,Equity,ADFFOODS.NSE,"ADF Foods Limited"
India-NSE,Equity,ADHUNIKIND.NSE,"Adhunik Industries Limited"
India-NSE,Equity,ADLABS.NSE,"Adlabs Entertainment Limited"
India-NSE,Equity,ADORWELD.NSE,"Ador Welding Limited"
India-NSE,Equity,AIRAN-SM.NSE,"AIRAN LTD"
India-NSE,Equity,AJANTPHARM.NSE,"Ajanta Pharma Limited"
India-NSE,Equity,AJMERA.NSE,"Ajmera Realty & Infra India Limited"
India-NSE,Equity,AJOONI-SM.NSE,"AJOONI BIOTECH LTD"
India-NSE,Equity,AKSHARCHEM.NSE,"AKSHARCHEM (INDIA)"
India-NSE,Equity,AKZOINDIA.NSE,"Akzo Nobel India Limited"
India-NSE,Equity,ALPA-EQ.NSE,"ALPA LABORATORIES"
India-NSE,Equity,ALPA.NSE,"Alpa Laboratories Limited"
India-NSE,Equity,AMARAJABAT.NSE,"Amara Raja Batteries Limited"
India-NSE,Equity,ANKITMETAL.NSE,"Ankit Metal & Power Limited"
India-NSE,Equity,ANSALHSG.NSE,"Ansal Housing Limited"
India-NSE,Equity,APCL.NSE,"Anjani Portland Cement Limited"
India-NSE,Equity,APLLTD.NSE,"Alembic Pharmaceuticals Limited"
India-NSE,Equity,APOLLOTYRE-EQ.NSE,"APOLLO TYRES"
India-NSE,Equity,APOLLOTYRE.NSE,"Apollo Tyres Limited"
India-NSE,Equity,APOLSINHOT.NSE,"Apollo Sindoori Hotels Limited"
India-NSE,Equity,ARENTERP-EQ.NSE,"RAJDARSHAN INDUSTR"
India-NSE,Equity,ARENTERP.NSE,"Rajdarshan Industries Limited"
India-NSE,Equity,ASHAPURMIN.NSE,"Ashapura Minechem Limited"
India-NSE,Equity,ASHCONIUL-EQ.NSE,"ASHCO NIULAB INDUSTRIES LTD INR"
India-NSE,Equity,ASSAMCO.NSE,"Assam Company India Limited"
India-NSE,Equity,ATFL.NSE,"Agro Tech Foods Limited"
India-NSE,Equity,ATUL.NSE,"Atul Ltd"
India-NSE,Equity,ATULAUTO.NSE,"Atul Auto Limited"
India-NSE,Equity,AVADHSUGAR.NSE,"Avadh Sugar & Energy Limited"
India-NSE,Equity,BALMLAWRIE.NSE,"Balmer Lawrie & Co. Limited"
India-NSE,Equity,BANARBEADS-EQ.NSE,"BANARAS BEADS LTD"
India-NSE,Equity,BANARBEADS.NSE,"Banaras Beads Limited"
India-NSE,Equity,BANDHANBNK.NSE,"Bandhan Bank Limited"
India-NSE,Equity,BATAINDIA.NSE,"Bata India Limited"
India-NSE,Equity,BBL.NSE,"Bharat Bijlee Limited"
India-NSE,Equity,BBTC.NSE,"The Bombay Burmah Trading Corporation, Limited"
India-NSE,Equity,BBTCL-SM.NSE,"B&B TRIPLEWALL CON"
India-NSE,Equity,BEPL.NSE,"Bhansali Engineering Polymers Limited"
India-NSE,Equity,BFUTILITIE.NSE,"BF Utilities Limited"
India-NSE,Equity,BHARATFORG.NSE,"Bharat Forge Limited"
India-NSE,Equity,BHARTIARTL.NSE,"Bharti Airtel Limited"
India-NSE,Equity,BHEL.NSE,"Bharat Heavy Electricals Limited"
India-NSE,Equity,BHUSANSTL.NSE,"Tata Steel BSL Limited"
India-NSE,Equity,BIGBLOC.NSE,"Bigbloc Construction Limited"
India-NSE,Equity,BINDALAGRO-EQ.NSE,"OSWAL GREENTECH LI"
India-NSE,Equity,BINDALAGRO.NSE,"Oswal Greentech Limited"
India-NSE,Equity,BLBLIMITED-EQ.NSE,"BLB"
India-NSE,Equity,BLBLIMITED.NSE,"BLB Limited"
India-NSE,Equity,BLKASHYAP.NSE,"B.L. Kashyap and Sons Limited"
India-NSE,Equity,BODALCHEM-EQ.NSE,"BODAL CHEMICALS"
India-NSE,Equity,BODALCHEM.NSE,"Bodal Chemicals Limited"
India-NSE,Equity,BOMDYEING.NSE,"The Bombay Dyeing and Manufacturing Company Limited"
India-NSE,Equity,BPCL.NSE,"Bharat Petroleum Corporation Limited"
India-NSE,Equity,BPL.NSE,"BPL Limited"
India-NSE,Equity,BSHSL-SM.NSE,"BOMBAY SUPER HYBRI"
India-NSE,Equity,BUTTERFLY-EQ.NSE,"BUTTERFLY GANDHIMA"
India-NSE,Equity,BUTTERFLY.NSE,"Butterfly Gandhimathi Appliances Limited"
India-NSE,Equity,BVCL-EQ.NSE,"BARAK VALLEY CEMEN"
India-NSE,Equity,BYKE-EQ.NSE,"THE BYKE HOSPITALI"
India-NSE,Equity,BYKE.NSE,"THE BYKE HOSPITALI"
India-NSE,Equity,CAPACITE.NSE,"Capacit'e Infraprojects Limited"
India-NSE,Equity,CEBBCO.NSE,"Commercial Engineers & Body Builders Co Limited"
India-NSE,Equity,CENTENKA.NSE,"Century Enka Limited"
India-NSE,Equity,CENTURYPLY.NSE,"Century Plyboards (India) Limited"
India-NSE,Equity,CESC.NSE,"CESC Limited"
India-NSE,Equity,CESCVENT.NSE,"CESCVENT.NS"
India-NSE,Equity,CGPOWER.NSE,"CG Power and Industrial Solutions Limited"
India-NSE,Equity,CKPLEISURE-SM.NSE,"CKP LEISURE LTD"
India-NSE,Equity,CKPPRODUCT-SM.NSE,"CKP PRODUCTS LTD"
India-NSE,Equity,CLEDUCATE.NSE,"CL Educate Limited"
India-NSE,Equity,CMICABLES.NSE,"CMI"
India-NSE,Equity,CMMIPL-SM.NSE,"CMM INFRAPROJECTS"
India-NSE,Equity,CYIENT-EQ.NSE,"CYIENT LIMITED"
India-NSE,Equity,CYIENT.NSE,"Cyient Limited"
India-NSE,Equity,DANGEE-SM.NSE,"DANGEE DUMS LTD"
India-NSE,Equity,DBREALTY.NSE,"D B Realty Limited"
India-NSE,Equity,DCBBANK-EQ.NSE,"DCB BANK LIMITED"
India-NSE,Equity,DCBBANK.NSE,"DCB Bank Limited"
India-NSE,Equity,DCW.NSE,"DCW Limited"
India-NSE,Equity,DENABANK.NSE,"Dena Bank"
India-NSE,Equity,DFMFOODS.NSE,"DFM Foods Limited"
India-NSE,Equity,DHAMPURSUG.NSE,"Dhampur Sugar Mills Limited"
India-NSE,Equity,DHFL.NSE,"Dewan Housing Finance Corporation Limited"
India-NSE,Equity,DHUNINV.NSE,"Dhunseri Investments Limited"
India-NSE,Equity,DIAMONDYD.NSE,"Prataap Snacks Limited"
India-NSE,Equity,DLF.NSE,"DLF Limited"
India-NSE,Equity,DLINKINDIA.NSE,"D-Link (India) Limited"
India-NSE,Equity,DMART.NSE,"Avenue Supermarts Limited"
India-NSE,Equity,DPABHUSHAN-SM.NSE,"D. P. ABHUSHAN LTD"
India-NSE,Equity,DPL-EQ.NSE,"DHUNSERI PETROCHEM"
India-NSE,Equity,DPL.NSE,"Dhunseri Petrochem Limited"
India-NSE,Equity,DPSCLTD.NSE,"India Power Corporation Limited"
India-NSE,Equity,DQE.NSE,"DQ Entertainment (International) Limited"
India-NSE,Equity,DTIL-EQ.NSE,"DHUNSERI TEA & IND"
India-NSE,Equity,DTIL.NSE,"DHUNSERI TEA & IND"
