region,type,symbol,name
Toronto,ETF,BGU-U.TRT,"BRISTOL GATE CONC US EQTY ETF U"
Toronto,ETF,BGU.TRT,"Bristol Gate Concentrated US Equity ETF"
Toronto,ETF,BL-UN.TRT,"GLOBAL INNOVATION DIVIDEND FUND"
Toronto,ETF,CBH.TRT,"iShares 1-10 Year Laddr Corp Bd ETF Comm"
Toronto,ETF,CDZ.TRT,"iShares S&P-TSX Cdn Dividend Aristcr ETF Comm"
Toronto,ETF,CEW.TRT,"iShares Equal Weight Banc&Lfco ETF Comm"
Toronto,ETF,CHB.TRT,"iShares US High Yield FI ETF CADH Comm"
Toronto,ETF,CHNA-B.TRT,"WISDOMTREE ICBCCS SP CHINA 500 "
Toronto,ETF,CIF.TRT,"iShares Global Infrastructure ETF Comm"
Toronto,ETF,CSY.TRT,"First Asset Core Canadian Eq Inc Cl ETF"
Toronto,ETF,CUD.TRT,"iShares US Dividend Grwrs ETF CADH Comm"
Toronto,ETF,CVD.TRT,"iShares Convertible Bond ETF Comm"
Toronto,ETF,CWW.TRT,"iShares Global Water ETF Comm"
Toronto,ETF,CYH.TRT,"iShares Global Monthly Dividend ETF CADH Comm"
Toronto,ETF,DCS.TRT,"Desjardins Canadian Short Term Bond ETF"
Toronto,ETF,DCU.TRT,"Desjardins Canadian Universe Bond ETF"
Toronto,ETF,DFC.TRT,"Desjardins Cnd Mltfct-Cntrld Volatil ETF"
Toronto,ETF,DFU.TRT,"Desjardins USA Mltfct-Cntrld Volatil ETF"
Toronto,ETF,DLR.TRT,"Horizons US Dollar Currency ETF"
Toronto,ETF,DRCU.TRT,"Desjardins RI Active Can Bd Low CO2 ETF"
Toronto,ETF,DRFC.TRT,"Desjardins RI Can MF Low CO2 ETF"
Toronto,ETF,DRFD.TRT,"Desjardins RI Dev exUSAexCan MFLowCO2ETF"
Toronto,ETF,DRMC.TRT,"Desjardins RI Can Low CO2 ETF"
Toronto,ETF,DRMU.TRT,"Desjardins RI USA Low CO2 ETF"
Toronto,ETF,DXB.TRT,"Dynamic iShares Active Tact Bd ETF"
Toronto,ETF,DXG.TRT,"Dynamic iShares Active Global Div"
Toronto,ETF,DXM.TRT,"First Asset Mstar Can DivTgt 30 ETF Comm"
Toronto,ETF,DXO.TRT,"Dynamic iShares Active Crossover Bd"
Toronto,ETF,DXP.TRT,"Dynamic iShares Active Preferred"
Toronto,ETF,DXU.TRT,"Dynamic iShares Active U.S. Dividend"
Toronto,ETF,DXV.TRT,"Dynamic iShares Act Invmt Grd Fl Rt ETF"
Toronto,ETF,DXZ.TRT,"Dynamic iShares Active US Mid-Cap ETF"
Toronto,ETF,EHE-B.TRT,"WisdomTree Europe Hedged Equity Index ETF"
Toronto,ETF,EHE.TRT,"WisdomTree Europe Hedged Eq ETF"
Toronto,ETF,ETAC.TRT,"Equium Global Tactical Allocation ETF"
Toronto,ETF,FAO-U.TRT,"FIRST ASSET ACTIVE CREDIT ETF U"
Toronto,ETF,FAO.TRT,"First Asset Active Credit ETF Comm"
Toronto,ETF,FBU.TRT,"First Asset U.S. Buyback ETF"
Toronto,ETF,FCID.TRT,"Fidelity International High Dividend ETF"
Toronto,ETF,FCUD.TRT,"Fidelity US High Dividend ETF"
Toronto,ETF,FCUH.TRT,"Fidelity US High Dividend Ccy Netrl ETF"
Toronto,ETF,FCW-B.TRT,"FIRST ASSET CAMBRIDGE GLOBAL DI"
Toronto,ETF,FCW.TRT,"First Asset Cmbrdg Glbl Dividend ETF CAD H"
Toronto,ETF,FHF.TRT,"FT AlphaDEX US Financial Sector ETF"
Toronto,ETF,FHG-F.TRT,"FIRST TRUST AD US INDUSTRIALS E"
Toronto,ETF,FHH-F.TRT,"FIRST TRUST AD US HEALTH CARE E"
Toronto,ETF,FHH.TRT,"FT AlphaDEX US Health Care Sector ETF"
Toronto,ETF,FHI-B.TRT,"First Asset Hlth Cr Gnts CovCll ETF UnH"
Toronto,ETF,FHI.TRT,"First Asset Hlth Cr Gnts CovCll ETF Comm"
Toronto,ETF,FHM.TRT,"FT AlphaDEX US Materials Sector ETF"
Toronto,ETF,FHU.TRT,"FT AlphaDEX US Utilities Sector ETF"
Toronto,ETF,FLGD.TRT,"Franklin LibertyQT Global Dvd Index ETF"
Toronto,ETF,FPR.TRT,"First Asset Preferred Share ETF"
Toronto,ETF,FQC.TRT,"First Asset MSCI Canada Quality Cl ETF"
Toronto,ETF,FSF.TRT,"First Asset Global Financial Sector ETF"
Toronto,ETF,FUD.TRT,"FT Value Line Dividend ETF CAD Hdg Comm"
Toronto,ETF,FXM.TRT,"First Asset Mstar Canada Value ETF Comm"
Toronto,ETF,HAJ.TRT,"Horizons Active Emerg Mkts Dividend ETF Comm"
Toronto,ETF,HARC.TRT,"Horizons Absolute Return Global Ccy ETF"
Toronto,ETF,HAU.TRT,"Horizons Active US Dividend ETF E"
Toronto,ETF,HAZ.TRT,"Horizons Active Global Dividend ETF Comm"
Toronto,ETF,HBD.TRT,"BetaPro Gold Bullion -2x Daily Bear ETF"
Toronto,ETF,HBF-U.TRT,"Brand Leaders Plus Income ETF"
Toronto,ETF,HBF.TRT,"Harvest Brand Leaders Plus Income ETF"
Toronto,ETF,HBU.TRT,"BetaPro Gold Bullion 2x Daily Bull ETF"
Toronto,ETF,HCBB.TRT,"Harvest Banks & Buildings Income ETF"
Toronto,ETF,HCN.TRT,"Horizons China High Dividend Yield Index ETF"
Toronto,ETF,HEE.TRT,"Horizons Enhanced Inc Energy ETF Comm"
Toronto,ETF,HEJ.TRT,"Horizons Enh Inc Intl Equity ETF Comm"
Toronto,ETF,HEP.TRT,"Horizons Enhanced Inc Gold Prod ETF Comm"
Toronto,ETF,HEU.TRT,"BetaPro S&P-TSX Cap Engy 2xDlyBull ETF"
Toronto,ETF,HEUR.TRT,"Harvest European Leaders Income ETF Cl A"
Toronto,ETF,HFMU-U.TRT,"Hamilton Capital U.S. Mid-Cap Financials ETF (USD)"
Toronto,ETF,HFMU.TRT,"HAMILTON CAPITAL US MID FINANCI"
Toronto,ETF,HFP.TRT,"Horizons Active FR Perf Share ETF Comm"
Toronto,ETF,HFR.TRT,"Horizons Active FR Bond ETF Comm"
Toronto,ETF,HFU.TRT,"BetaPro S&P-TSX Cap Fncl 2xDlyBull ETF"
Toronto,ETF,HGC.TRT,"Horizons Global Currency Opps ETF"
Toronto,ETF,HGD.TRT,"BetaPro Cdn Gold Miners -2x DlyBear ETF"
Toronto,ETF,HGM.TRT,"Horizons Managed Global Opp ETF E"
Toronto,ETF,HGR.TRT,"Harvest Global REIT Leaders Income ETF"
Toronto,ETF,HGU.TRT,"BetaPro Cdn Gold Miners 2x DlyBull ETF"
Toronto,ETF,HHF.TRT,"Horizons Morningstar Hedge Fund ETF Comm"
Toronto,ETF,HII.TRT,"Horizons Cdn Insider ETF"
Toronto,ETF,HIU.TRT,"BetaPro S&P 500 Daily Inverse ETF"
Toronto,ETF,HIX.TRT,"BetaPro S&P-TSX 60 Daily Inverse ETF"
Toronto,ETF,HMP.TRT,"Horizons Active Cdn Municipal Bd ETF E"
Toronto,ETF,HNU.TRT,"BetaPro Natural Gas 2x Daily Bull ETF"
Toronto,ETF,HNY.TRT,"Horizons Natural Gas Yield ETF Comm"
Toronto,ETF,HPF-U.TRT,"HARVEST ENERGY LEADERS PLUS INC"
Toronto,ETF,HPF.TRT,"Harvest Energy Leaders Plus Income ETF"
Toronto,ETF,HPR.TRT,"Horizons Active Preferred Share ETF Comm"
Toronto,ETF,HQU.TRT,"BetaPro NASDAQ-100 2x Daily Bull ETF"
Toronto,ETF,HRES.TRT,"Harvest Global Resource Leaders ETF Cl A"
Toronto,ETF,HSD.TRT,"BetaPro S&P 500 -2x Daily Bear ETF"
Toronto,ETF,HSH.TRT,"Horizons S&P 500 CAD Hedged ETF"
Toronto,ETF,HSU.TRT,"BetaPro S&P 500 2x Daily Bull ETF"
Toronto,ETF,HTB-U.TRT,"HORIZONS US 7 TO 10 YR TREAS BD"
Toronto,ETF,HTB.TRT,"Horizons US 7-10 Year Treasury Bond ETF"
Toronto,ETF,HTH.TRT,"Horizons US 7-10 Year Trs Bd CAD H ETF"
Toronto,ETF,HUC.TRT,"Horizons Crude Oil ETF"
Toronto,ETF,HUL.TRT,"Harvest US Equity Plus Income ETF"
Toronto,ETF,HUZ.TRT,"Horizons Silver ETF"
Toronto,ETF,HXD.TRT,"BetaPro S&P-TSX 60 -2x Daily Bear ETF"
Toronto,ETF,HXDM-U.TRT,"HORIZONS INTL DEV MKTS EQTY IDX"
Toronto,ETF,HXDM.TRT,"Horizons Intl Developed Markets Eq ETF"
Toronto,ETF,HXE.TRT,"Horizons S&P-TSX Capped Energy ETF"
Toronto,ETF,HXH.TRT,"Horizons Cdn High Dividend ETF"
Toronto,ETF,HXQ-U.TRT,"HORIZONS NASDAQ 100 INDEX ETF U"
Toronto,ETF,HXQ.TRT,"Horizons NASDAQ-100 Index ETF"
Toronto,ETF,HXT-U.TRT,"HORIZONS SP TSX 60 INDEX ETF US"
Toronto,ETF,HXT.TRT,"Horizons S&P-TSX 60 ETF"
Toronto,ETF,HXU.TRT,"BetaPro S&P-TSX 60 2x Daily Bull ETF"
Toronto,ETF,HXX.TRT,"Horizons EURO STOXX 50 ETF"
Toronto,ETF,HZD.TRT,"BetaPro Silver -2x Daily Bear ETF"
Toronto,ETF,HZU.TRT,"BetaPro Silver 2x Daily Bull ETF"
Toronto,ETF,ICPB.TRT,"IA Clarington Core Plus Bond Fd Sr ETF"
Toronto,ETF,IGB.TRT,"PURPOSE MNGD DURATION INVEST BO"
Toronto,ETF,INOC.TRT,"Horizons Inovestor Canadian Eq ETF"
Toronto,ETF,MCLC.TRT,"Manulife Multifactor CA Lrg Cap ETF"
Toronto,ETF,MCSB.TRT,"Mackenzie Canadian S-T Fxd Inc ETF"
Toronto,ETF,MEU.TRT,"Mackenzie Maximum Divers Dev Eurp ETF"
Toronto,ETF,MFT.TRT,"Mackenzie Floating Rate Income ETF"
Toronto,ETF,MIND.TRT,"Horizons Active A.I. Global Equity ETF"
Toronto,ETF,MKB.TRT,"Mackenzie Core Plus Cdn Fxd Inc ETF"
Toronto,ETF,MNS.TRT,"Royal Canadian Mint - Canadian Silver Reserves"
Toronto,ETF,MNT.TRT,"Royal Canadian Mint - Canadian Gold Reserves"
Toronto,ETF,MULC-B.TRT,"Manulife Multifactor US Lrg Cap ETF UnH"
Toronto,ETF,MULC.TRT,"Manulife Multifactor US Lrg Cap ETF H"
Toronto,ETF,MUMC-B.TRT,"Manulife Multifactor U.S. Mid Cap Index ETF"
Toronto,ETF,MUMC.TRT,"Manulife Multifactor US Mid Cap ETF H"
Toronto,ETF,MUSC-B.TRT,"Manulife Multifactor US Sm Cp ETF UnH"
Toronto,ETF,MUSC.TRT,"Manulife Multifactor US Sm Cp ETF H"
Toronto,ETF,MWD.TRT,"Mackenzie Maximum Divers All Wld Dev ETF"
Toronto,ETF,MXU.TRT,"Mackenzie Max Divers All WldDev exNA ETF"
Toronto,ETF,PDC.TRT,"Invesco Canadian Dividend ETF"
Toronto,ETF,PDF.TRT,"Purpose Core Dividend ETF"
Toronto,ETF,PFH-F.TRT,"PowerShares Fundamental High Yield Corporate Bond Index ETF"
Toronto,ETF,PHW.TRT,"Purpose International Tact Hdg Eq ETF"
Toronto,ETF,PMM.TRT,"Purpose Multi-Strategy Market Netrl ETF"
Toronto,ETF,PR.TRT,"Lysander-Slater Preferred Share ActivETF"
Toronto,ETF,PSU-U.TRT,"PURPOSE US CASH ETF"
Toronto,ETF,PSY-U.TRT,"INVESCO GLB SHAREHLDR YIELD USD"
Toronto,ETF,PSY.TRT,"Invesco Global Shareholder Yield ETF CAD"
Toronto,ETF,PXC.TRT,"Invesco FTSE RAFI Canadian ETF"
Toronto,ETF,PXG.TRT,"Invesco FTSE RAFI Global+ ETF CAD"
Toronto,ETF,PXU-F.TRT,"PowerShares FTSE RAFI U.S. Fundamental Index ETF"
Toronto,ETF,PZC.TRT,"Invesco FTSE RAFI Canadian Small-Mid ETF"
Toronto,ETF,PZW-F.TRT,"INVESCO FTSE RAFI GLB SMALL MID"
Toronto,ETF,PZW.TRT,"Invesco FTSE RAFI Global Sm-Md ETF CAD"
Toronto,ETF,QAH.TRT,"Mackenzie US Large Cap Equity ETF CAD H"
Toronto,ETF,QCD.TRT,"AGFiQ Enhanced Core Canadian Equity ETF"
