region,type,symbol,name
Moscow,Equity,ABRD.MOS,"Public Joint Stock Company Abrau-Durso"
Moscow,Equity,AFKS.MOS,"Sistema Public Joint Stock Financial Corporation"
Moscow,Equity,ASSB.MOS,"Astrakhan Power Sale Company Public Joint-Stock Company"
Moscow,Equity,AVAZ.MOS,"Public Joint Stock Company Avtovaz"
Moscow,Equity,CBOM.MOS,"Credit Bank of Moscow (public joint-stock company)"
Moscow,Equity,CLSB.MOS,"Public joint-stock company Chelyabinsk Energy Retail Company"
Moscow,Equity,CLSBP.MOS,"Public joint-stock company Chelyabinsk Energy Retail Company"
Moscow,Equity,DASB.MOS,"Dagestan Energy Supply Company, Public Joint-Stock Company"
Moscow,Equity,DIOD.MOS,"DIOD Maker of Eco-Friendly Equipment and Nutrition Public Joint Stock Company"
Moscow,Equity,DSKY.MOS,"Public Joint Stock Company Detsky Mir"
Moscow,Equity,DZRD.MOS,"Open Joint Stock Company Donskoy Factory of Radiocomponents"
Moscow,Equity,DZRDP.MOS,"Open Joint Stock Company Donskoy Factory of Radiocomponents"
Moscow,Equity,ENPL.MOS,"En+ Group plc"
Moscow,Equity,FESH.MOS,"Far-Eastern Shipping Company PLC."
Moscow,Equity,GAZA.MOS,"Public Joint Stock Company GAZ"
Moscow,Equity,GAZAP.MOS,"Public Joint Stock Company GAZ"
Moscow,Equity,GMKN.MOS,"Public Joint Stock Company Mining and Metallurgical Company Norilsk Nickel"
Moscow,Equity,HIMCP.MOS,"Khimprom Public joint stock company"
Moscow,Equity,IGST.MOS,"Izhstal PAO"
Moscow,Equity,IGSTP.MOS,"Izhstal PAO"
Moscow,Equity,IRAO.MOS,"Public Joint Stock Company Inter RAO UES"
Moscow,Equity,IRGZ.MOS,"Irkutsk Public Joint Stock Company of Energetics and Electrification"
Moscow,Equity,IRKT.MOS,"Irkut Corporation"
Moscow,Equity,ISKJ.MOS,"Human Stem Cells Institute PJSC"
Moscow,Equity,JNOS.MOS,"JSC Slavneft-YANOS"
Moscow,Equity,JNOSP.MOS,"JSC Slavneft-YANOS"
Moscow,Equity,KAZT.MOS,"Public Joint Stock Company KuibyshevAzot"
Moscow,Equity,KAZTP.MOS,"Public Joint Stock Company KuibyshevAzot"
Moscow,Equity,KBTK.MOS,"Public Joint Stock Company Kuzbasskaya Toplivnaya Company"
Moscow,Equity,KCHE.MOS,"Public Joint Stock Company Kamchatskenergo"
Moscow,Equity,KCHEP.MOS,"Public Joint Stock Company Kamchatskenergo RUB0.1 PRF(RUB)"
Moscow,Equity,KGKC.MOS,"Public Joint Stock Company Kurgan Generation Company"
Moscow,Equity,KGKCP.MOS,"Public Joint Stock Company Kurgan Generation Company"
Moscow,Equity,KLSB.MOS,"Kaluga Power Sale Company Public Joint-Stock Company"
Moscow,Equity,KMAZ.MOS,"KAMAZ Publicly Traded Company"
Moscow,Equity,KRKOP.MOS,"Public Joint Stock Company The Taganrog Boiler-Making Works Krasny Kotelshchik"
Moscow,Equity,KRSB.MOS,"Public Joint Stock Company Krasnoyarskenergosbyt"
Moscow,Equity,KRSBP.MOS,"Public Joint Stock Company Krasnoyarskenergosbyt"
Moscow,Equity,KTSB.MOS,"Public Joint Stock Company Kostroma Power Sale Company"
Moscow,Equity,KTSBP.MOS,"Public Joint Stock Company Kostroma Power Sale Company RUB0.04 PRF(USD)"
Moscow,Equity,KUBE.MOS,"Kuban Power and Electrification Public Joint Stock Company"
Moscow,Equity,KUZB.MOS,"Kuznetsky Bank Public Joint Stock Company"
Moscow,Equity,KZOS.MOS,"Kazan Public Joint Stock Company Organichesky sintez"
Moscow,Equity,KZOSP.MOS,"Kazan Public Joint Stock Company Organichesky sintez"
Moscow,Equity,LKOH.MOS,"PJSC LUKOIL"
Moscow,Equity,LNTA.MOS,"Lenta Ltd"
Moscow,Equity,LNZL.MOS,"Lena Gold-Mining Public Joint Stock Company Lenzoloto"
Moscow,Equity,LNZLP.MOS,"Lena Gold-Mining Public Joint Stock Company Lenzoloto"
Moscow,Equity,LSRG.MOS,"PJSC LSR Group"
Moscow,Equity,MFON.MOS,"Public Joint Stock Company MegaFon"
Moscow,Equity,MGNT.MOS,"Public Joint Stock Company Magnit"
Moscow,Equity,MGTSP.MOS,"Public Joint Stock Company Moscow City Telephone Network"
Moscow,Equity,MISB.MOS,"Public Joint-stock Company TNS energo Mari El"
Moscow,Equity,MISBP.MOS,"Public Joint-stock Company TNS energo Mari El RUB0.1 PRF(RUB)"
Moscow,Equity,MOBB.MOS,"Public Joint-Stock Company Moscovskiy Oblastnoi Bank"
Moscow,Equity,MOEX.MOS,"Public Joint-Stock Company Moscow Exchange MICEX-RTS"
Moscow,Equity,MRKC.MOS,"Interregional Distribution Grid Company of Centre, Public Joint Stock Company"
Moscow,Equity,MRSB.MOS,"Mordovia Energy Retail Company Public Joint-Stock Company"
Moscow,Equity,MSRS.MOS,"Public Joint-Stock Company Moscow United Electric Grid Company"
Moscow,Equity,MUGS.MOS,"Public Joint Stock Company Murmanskaya Combined Heat and Power Plant"
Moscow,Equity,MUGSP.MOS,"Public Joint Stock Company Murmanskaya Combined Heat and Power Plant"
Moscow,Equity,MVID.MOS,"Public Joint Stock Company M.video"
Moscow,Equity,NAUK.MOS,"Public joint stock company NPO Nauka"
Moscow,Equity,NFAZ.MOS,"NEFAZ Publicly Traded Company"
Moscow,Equity,NKHP.MOS,"Public Joint Stock Company Novorossyisk Grain Plant"
Moscow,Equity,NKNC.MOS,"PJSC Nizhnekamskneftekhim"
Moscow,Equity,NKNCP.MOS,"PJSC Nizhnekamskneftekhim"
Moscow,Equity,NKSH.MOS,"PJSC Nizhnekamskshina"
Moscow,Equity,NLMK.MOS,"Novolipetsk Steel"
Moscow,Equity,NMTP.MOS,"Public Joint Stock Company Novorossiysk Commercial Sea Port"
Moscow,Equity,NNSB.MOS,"Public Joint-Stock Company TNS energo Nizhny Novgorod"
Moscow,Equity,NNSBP.MOS,"Public Joint-Stock Company TNS energo Nizhny Novgorod"
Moscow,Equity,NVTK.MOS,"PAO NOVATEK"
Moscow,Equity,OBUV.MOS,"Public Joint-Stock Company OR"
Moscow,Equity,ODVA.MOS,"Public Joint-Stock Company Mediaholding"
Moscow,Equity,OMZZP.MOS,"Open Joint Stock Company OMZ"
Moscow,Equity,PAZA.MOS,"Public Joint Stock Company Pavlovo Bus"
Moscow,Equity,PHOR.MOS,"PJSC PhosAgro"
Moscow,Equity,PIKK.MOS,"PIK Group Public Joint Stock Company"
Moscow,Equity,PLZL.MOS,"Public Joint Stock Company Polyus"
Moscow,Equity,PMSB.MOS,"Public Joint Stock Company Perm Energy Supplying Company"
Moscow,Equity,PMSBP.MOS,"Public Joint Stock Company Perm Energy Supplying Company"
